class,x,y
1,0.525083174996039,0.409268975704006
1,0.524408325847024,0.415018663502949
1,0.525559419412363,0.415106636446305
1,0.509751500662973,0.409043907958875
1,0.503252811603573,0.408283551143135
1,0.508190659416624,0.410401134892082
1,0.483396916609016,0.403960621776313
1,0.481192879544195,0.403437454538924
1,0.479783134737435,0.39796379681208
1,0.459832545267021,0.392328911385134
1,0.462556429198732,0.401856383000635
1,0.456753372572674,0.39621314511365
1,0.448938846062973,0.403478079715648
1,0.447682068500189,0.405564000436928
1,0.449699219016852,0.404824617161332
1,0.433570017442337,0.422541161582552
1,0.429124501724898,0.421690933276682
1,0.432215628085188,0.419891637278844
1,0.419237816344883,0.44251942322811
1,0.418350286516136,0.443125933079324
1,0.41430552313551,0.441402698570489
1,0.40898145203051,0.459112137995912
1,0.407784355745387,0.463370136207148
1,0.406073548805608,0.460769551420712
1,0.398673014616972,0.47705872416015
1,0.393487081014635,0.480618779964649
1,0.394948228521022,0.48318707529909
1,0.391655176083255,0.493668077647929
1,0.38684548526181,0.496293755104988
1,0.389089291288325,0.499496094266811
1,0.387419608055754,0.515482238423824
1,0.38634410536561,0.51305178780774
1,0.383662578146519,0.521081941005292
1,0.380292316804132,0.540885839188342
1,0.386220749351415,0.545113352146055
1,0.378450131596993,0.538367273353373
1,0.386469998331479,0.568464139905916
1,0.37803490932899,0.567711395926624
1,0.383375177558813,0.563344650434458
1,0.386278460833389,0.598189865517927
1,0.390309666969782,0.599295568186134
1,0.388137688727459,0.596354226756721
1,0.390257757958998,0.63175361095574
1,0.386519501968636,0.625333219678335
1,0.389534983796808,0.632101860000389
1,0.391747217167125,0.655613804555389
1,0.392806022923817,0.655778130251709
1,0.391764346665323,0.657923646243442
1,0.39926230143071,0.678061118785661
1,0.393857113416287,0.678313906053509
1,0.398222250344513,0.674008619297372
1,0.401234869960139,0.687502172800999
1,0.403031307066839,0.688470521045786
1,0.401979437475393,0.687734297055867
1,0.40703124494542,0.701617330508946
1,0.403890429242841,0.703959066399415
1,0.405791871005999,0.702173189973859
1,0.423368267689702,0.727652254700457
1,0.421403183252268,0.725384970989422
1,0.420562129077407,0.724130434938761
1,0.434657268121766,0.746248994122261
1,0.433176136710374,0.748076451488029
1,0.433474506586846,0.745134203840891
1,0.44803204308437,0.761549970817262
1,0.450623849505574,0.767903139336954
1,0.451461614732731,0.761523627243249
1,0.459688959337546,0.771330106027798
1,0.456431965971822,0.769588945459011
1,0.461048994924199,0.773457202561178
1,0.470462454957006,0.774957433823316
1,0.467325322264058,0.778527978240426
1,0.470145820482186,0.77497025409915
1,0.48171296184337,0.784244063151045
1,0.485304340119319,0.783478803017767
1,0.485225866175939,0.786433798256881
1,0.508484359509613,0.785904865239021
1,0.506385512435445,0.791320570265441
1,0.508136988844372,0.787678437541916
1,0.520226239451439,0.791764123048766
1,0.523307069827292,0.790535492580003
1,0.517043591613942,0.788657572394473
1,0.535592518338463,0.789815373481216
1,0.53785797060051,0.788538889749385
1,0.536439770038454,0.792194418930502
1,0.539602237094815,0.79376068338804
1,0.539841148651468,0.796773168902119
1,0.541920589447573,0.797619877613569
1,0.546126035755976,0.795224244708235
1,0.543219299705061,0.794928402701042
1,0.54468194927316,0.799028857888924
1,0.554444899499367,0.7775997236535
1,0.553770869358071,0.78279346076697
1,0.555559282502249,0.778395304245335
1,0.561885094195107,0.766027290909092
1,0.564075812104178,0.768276911949686
1,0.56423812726025,0.773076557976104
1,0.564733923987652,0.766501808988849
1,0.565011969426194,0.769888387947339
1,0.564301419155553,0.765219304391953
1,0.565991975298905,0.761531839031581
1,0.564174836653599,0.762672799247953
1,0.565858490752975,0.767926791266025
1,0.560911328192237,0.76248382850974
1,0.566606687290186,0.767270653301901
1,0.566803095312651,0.768222924688003
1,0.564168632464717,0.765949018343829
1,0.570529109326387,0.763766979933925
1,0.568235804519675,0.768700575440157
1,0.571762693718989,0.757598561294695
1,0.568812347080964,0.76064751705473
1,0.573120349378888,0.760292816994094
1,0.623440099727514,0.898088741298172
1,0.623781848082524,0.892389358039007
1,0.631720636381282,0.899796819253216
1,0.627162651593181,0.896442885440064
1,0.634567253339387,0.910207772515474
1,0.666575841644202,0.907047654426838
1,0.679217551507673,0.857748873081641
1,0.679267744675352,0.863943339951049
1,0.683892479399645,0.860454627019539
1,0.688702951480397,0.832039141139915
1,0.685556529649457,0.835259492552845
1,0.686515811690229,0.826573609898105
1,0.70046575804708,0.790336885063712
1,0.689366801937835,0.790298665275696
1,0.690036550776597,0.791008141242975
1,0.698707995660959,0.763062255251922
1,0.704461534673364,0.76061698307654
1,0.701191174659486,0.761899732712171
1,0.704267134390331,0.730136881569836
1,0.702645610233587,0.729980554555366
1,0.70560540382749,0.728522348677556
1,0.708220408415643,0.711697680055117
1,0.70903347625934,0.710764775232507
1,0.708021610692786,0.707386895318515
1,0.710939009808029,0.696643675707448
1,0.712698392680814,0.688072854654315
1,0.716983046293918,0.680938238467045
1,0.726519545852975,0.648869527945536
1,0.706161818410958,0.64940171962132
1,0.723831975356578,0.653126234302321
1,0.711340900238048,0.631140138810073
1,0.732175451619938,0.623252252551322
1,0.718020266317597,0.619671008270486
1,0.730065337323153,0.556626422572328
1,0.761322602368154,0.582259655069273
1,0.70976265054703,0.588955036073391
1,0.730578550361381,0.527534145945562
1,0.699093173421732,0.549042589218303
1,0.718317651742836,0.529091680444585
1,0.698874703131134,0.481381803314813
1,0.700203413455314,0.478657045265975
1,0.710755979724575,0.484934031546162
1,0.697501845825469,0.433028074648501
1,0.698668437867093,0.442107096843226
1,0.693907849281838,0.43727297961493
1,0.677256013501732,0.399451491244102
1,0.674608148793442,0.398844955908388
1,0.682577072210827,0.400855284302057
1,0.666861599547268,0.369602646121498
1,0.664831369755391,0.363259791953167
1,0.66064558394559,0.363622548311624
1,0.631195719737728,0.321937289175202
1,0.626083413657165,0.320985756079976
1,0.629485034008562,0.322382563118107
1,0.59972606688035,0.301476403249353
1,0.596534731063597,0.302267702769819
1,0.600484796982708,0.298675186260131
1,0.537520780750401,0.277639136682125
1,0.539909836734632,0.278676899393902
1,0.536425142108037,0.27696193038516
1,0.48495647571485,0.263812530676283
1,0.488465820404979,0.262657092341261
1,0.490511588996799,0.267389326413459
1,0.453120311389164,0.272948033361025
1,0.439314751632388,0.264743090224551
1,0.441980095998777,0.261613191846755
1,0.417438805709961,0.278635297160934
1,0.406097242001148,0.281958515567786
1,0.412977973412812,0.270122819356345
1,0.384170567890479,0.310967281640851
1,0.393230568088213,0.301147098864761
1,0.391350316452405,0.300883441575494
1,0.368167501494973,0.325962903586551
1,0.370792602316815,0.337570807875306
1,0.364353542128184,0.332563251697693
1,0.339188468551826,0.370659441512666
1,0.344535491176003,0.373254545537489
1,0.33383670430199,0.372927838283084
1,0.31852895038547,0.415048433307446
1,0.319797871979576,0.40624979941319
1,0.316314526829488,0.409708440056269
1,0.306613488530782,0.449743885935211
1,0.306063223289156,0.439562712758651
1,0.308495579470429,0.450643080684539
1,0.29300712854754,0.489407700303232
1,0.298981335032655,0.487538087068134
1,0.297030031109723,0.478082683672354
1,0.282623370764146,0.556937142005883
1,0.300512248583992,0.542535472542571
1,0.285375782968221,0.543524027046735
1,0.295861202809084,0.559274362343544
1,0.261903538979952,0.619483338098164
1,0.300416771012855,0.629107855069406
1,0.297954737445703,0.666992100807532
1,0.301641725172979,0.665959076138039
1,0.292379135229124,0.666963421910817
1,0.286874579342153,0.709162036807558
1,0.282230925988143,0.699951076621174
1,0.288493231605751,0.697652087674651
1,0.295661198374747,0.738383458682292
1,0.294726065164991,0.740722637880685
1,0.288062646570478,0.741682447152305
1,0.302181372347254,0.789776273270343
1,0.299748830373183,0.790528025026501
1,0.299657359565421,0.791737470000734
1,0.315085656917649,0.820625180706251
1,0.314031976404761,0.819489024298468
1,0.31480131021428,0.819911365694378
1,0.339432222608219,0.854653531295967
1,0.341098337759672,0.855719912022911
1,0.338350419239514,0.854700158083384
1,0.363112454117538,0.881149910595997
1,0.367795009782099,0.881530212663908
1,0.366233688780035,0.880808736956277
1,0.412783291989046,0.90287873828739
1,0.413822997508075,0.901370945058289
1,0.413193093359606,0.899272477891149
1,0.445320557148396,0.91006901717779
1,0.441588900915948,0.916310719843673
1,0.443602234260235,0.914565914196576
1,0.477217040510526,0.923825243172686
1,0.474674234750474,0.929610962458991
1,0.47747786129342,0.926447631215506
1,0.503830282946071,0.932926616787106
1,0.502652725300511,0.933168494301366
1,0.502755390850324,0.929493452697384
1,0.546234510911945,0.932935534869878
1,0.519897401518013,0.928851641401065
1,0.542803481382894,0.937185809431575
1,0.546225908909712,0.959184164827837
1,0.583163519404402,0.910357788094925
1,0.532483172924493,0.901400031313447
1,0.624431259869998,0.887691023465548
1,0.551927432150386,0.987830435349893
1,0.619549803355602,0.914849021749524
1,0.606159169980157,0.936918678306911
1,0.614234618063782,0.922076248166382
1,0.660782922268623,0.933595433361321
1,0.635002265051947,0.899946117292724
1,0.656049910324636,0.898579456717716
1,0.642655955156427,0.906262837906282
1,0.669247439896458,0.884580276615092
1,0.66426969725326,0.87620952866747
1,0.661459630586807,0.888061863043947
1,0.66096819428356,0.888365475823198
1,0.661579432313046,0.894586123416926
1,0.673207481577335,0.888075212279517
1,0.592022878666007,0.295981932831095
1,0.591056025094132,0.294285347963879
1,0.587686233927369,0.295415416772348
1,0.562462962340184,0.28658933532355
1,0.561198045991021,0.289778536564231
1,0.559116322659537,0.296977534123553
1,0.546184064200003,0.288223242456205
1,0.550107431516836,0.279249420099718
1,0.544892519890904,0.284119957449779
1,0.539347580260553,0.287637230190743
1,0.534806260602118,0.281651290952479
1,0.533782005163812,0.284740011688259
1,0.50470694312102,0.270547167417841
1,0.503805022348946,0.267750070747291
1,0.500893664081859,0.274332502369273
1,0.295969988859709,0.55553254352251
1,0.278607156336566,0.553539561303973
1,0.260631063820766,0.568457011041561
1,0.291557833422841,0.555039951727205
1,0.282678079413297,0.536481873110556
1,0.263832230018202,0.541765061550038
1,0.262055335959548,0.607047268162193
1,0.290914684316828,0.610794880243431
1,0.271035163842298,0.612466889053409
1,0.285341121718229,0.64085598000648
1,0.253819151307254,0.612137360545879
1,0.27946898662652,0.600365824534897
1,0.268419450546334,0.65306533592796
1,0.292986077460181,0.636843899681039
1,0.289938148660536,0.649901938705003
1,0.323709681622543,0.843960865773809
1,0.323458588597593,0.842012289473397
1,0.326062766560637,0.842356464788581
1,0.323441609606752,0.843347576774195
1,0.324647395959193,0.844117098497106
1,0.324149626928405,0.842112869934083
1,0.34929184292693,0.882884665623649
1,0.349203970599622,0.881096098114384
1,0.348586833873094,0.87936204931766
1,0.369192196434092,0.898096689894825
1,0.367066840255542,0.892226351236563
1,0.367845061718192,0.896701865687393
1,0.387888499957755,0.905585187666479
1,0.385602900637282,0.908131667421734
1,0.389679870137973,0.906598773423189
1,0.410465526424434,0.921290044668414
1,0.412430607423538,0.923327210686989
1,0.407525034060109,0.920426504226712
1,0.427315883544155,0.93470540353322
1,0.428707075083633,0.928733489411246
1,0.42783777344845,0.9356406694523
1,0.456756301656627,0.933308950257853
1,0.454961238443686,0.935583370997349
1,0.453470044703113,0.939829274078936
1,0.485175972571998,0.944166854244223
1,0.486336509769468,0.949029208857158
1,0.490289303497682,0.941057171668551
1,0.500347767259434,0.962548206387072
1,0.510808845876392,0.958751935580021
1,0.503744967679873,0.965119668626311
1,0.515076783395165,0.954412574021461
1,0.51495928651408,0.9557383908902
1,0.546691603094835,0.960669538112701
1,0.551529429354178,0.941831419574075
1,0.561433203232211,0.918810646712963
1,0.56093366464623,0.961827827718357
1,0.555484095864478,0.95575117553931
1,0.573188870374725,0.944624921025172
1,0.542769510804322,0.940186326650086
1,0.723491603232448,0.602553908622497
1,0.7185026733316,0.587685998215385
1,0.72609317787956,0.564360726174829
1,0.700640378867282,0.527140059093411
1,0.720614295138246,0.526614425474053
1,0.724994691618448,0.544218187910851
1,0.708548677307725,0.488790454394441
1,0.700700286742463,0.466940519808846
1,0.710250685646106,0.468640864701537
1,0.704216911461251,0.437742256103836
1,0.70669558631865,0.435649853419449
1,0.70113640615958,0.446161256285315
1,0.696449496132521,0.391180949636137
1,0.697818418664715,0.390335360278817
1,0.699113262023294,0.399757523192072
1,0.687185668523942,0.352413533907286
1,0.68019709003186,0.349372168842743
1,0.683417541409525,0.351381730028479
1,0.661606633979204,0.326342032404548
1,0.658702064240033,0.327053257083986
1,0.663025085405765,0.323844759533353
1,0.645538838229426,0.312966624606798
1,0.642039401113268,0.315419290770574
1,0.640550338921748,0.311576055680433
1,0.607769327966307,0.303406560087055
1,0.604764668253002,0.300416661337107
1,0.613267044613779,0.303696865853848
1,0.570601565364303,0.291518369011034
1,0.570953129807651,0.29323712511039
1,0.566601736429023,0.289907714152396
1,0.539453115869261,0.276607446995362
1,0.537300796815124,0.282493137940015
1,0.531223999600252,0.27630537438182
1,0.513363300718115,0.273049203196788
1,0.522036713027578,0.26647670119262
1,0.514324716677253,0.268817825210195
-1,0.9895137888964,0.829281321193112
-1,1.13285861530859,1.001010515913
-1,0.805242233905403,0.828394603767558
-1,0.886191053951272,1.07569919709131
-1,0.86108969744213,0.804150493397602
-1,1.04100831087604,0.779980003505324
-1,1.00243941678755,0.929651236080835
-1,0.896301644288592,0.956356752369913
-1,0.965653195540639,0.7525807977604
-1,1.11677320189592,0.910785033755237
-1,0.933074544687034,0.986338377859914
-1,1.06853959725351,0.726370088679764
-1,0.839739766995829,0.971457156430562
-1,0.879046995876441,0.940339188345962
-1,1.06944688473115,1.02742834634918
-1,1.07786605331315,0.952469945668902
-1,0.982054196508405,0.992892863846352
-1,0.741289838949564,0.7390532859814
-1,1.03252208067009,0.868443200229041
-1,0.88578999690264,0.8666968142065
-1,0.969463891652421,0.800340552046627
-1,0.916534180584193,0.982483426759194
-1,0.881621722970506,1.00257144162269
-1,0.904178100990358,0.977771745549059
-1,1.12705818301181,0.85309807260605
-1,0.901025741087553,0.90119948086713
-1,1.01282927767572,0.73318184241329
-1,1.01212431814235,0.957910987923966
-1,0.859964204338875,0.978109438849092
-1,0.862168557865859,0.92117505221019
-1,0.937836460557008,1.05233598162823
-1,0.931752399206108,0.911799562797827
-1,0.675639535855034,0.993154775772467
-1,1.06016106211282,0.91125048515176
-1,1.00209113183312,0.897439681579085
-1,0.879597909038846,0.935605529461112
-1,0.947064448002026,0.810228448999785
-1,1.13164571515661,0.921236768635417
-1,1.11422979165567,0.996009517754533
-1,0.93440163406852,0.946405269620169
-1,1.0104482683379,0.918255972684851
-1,0.905951595857144,0.987052449865023
-1,0.915032650078249,0.959455412102789
-1,0.915506944892677,0.980551656188021
-1,0.928734316370439,0.934372013863146
-1,1.01540639131785,0.93366480878828
-1,0.997305591624308,0.968373527305213
-1,1.01820956401371,0.981588075157448
-1,0.948896863471972,0.965996309926868
-1,0.991346396176312,0.948811687499939
-1,0.991659761269978,0.961279880257277
-1,0.927266738580023,1.075039023844
-1,1.03696859763494,0.917471392985364
-1,0.889788754195279,0.883744546665434
-1,0.98290815584127,0.985938480617164
-1,0.885024866867571,0.940587615841353
-1,0.95108226433691,0.912262831883259
-1,0.613124426409076,0.854302513259398
-1,0.599604981692056,0.856858318968216
-1,0.600211694531456,0.851121325623391
-1,0.604227859166367,0.845410555224885
-1,0.601862249845701,0.85489365356367
-1,0.601344288473008,0.85672107277793
-1,0.318379806950346,0.677748557305501
-1,0.319681395845969,0.683338996248555
-1,0.323302699449218,0.684309613535022
-1,0.313380686315169,0.682868821771004
-1,0.316155859052497,0.68220753189513
-1,0.319668725851127,0.681662450811349
-1,0.993802992090103,0.230888809204279
-1,0.880720516381241,0.072133072888563
-1,0.674655083611404,0.219070276654283
-1,0.816915200685855,0.208805565849258
-1,0.964869576940483,0.0201239363300212
-1,0.993029205346629,-0.093269274342815
-1,0.812930977084032,0.207011199358078
-1,0.838255611677605,0.157697487030953
-1,0.932605282343964,0.399431036353348
-1,0.946224780417431,0.257568777588167
-1,1.20276432675259,0.162743782364926
-1,0.942216498564579,0.144415860624892
-1,-0.154730290509427,1.0359796791623
-1,0.0913489685940577,1.0090700709084
-1,-0.00784577463326682,0.988666844910826
-1,0.0335088853079375,0.900196450714654
-1,-0.115432302085137,0.923202567255383
-1,0.0473007493522135,0.938914616659066
1,0.37094181883198,0.907283454496689
1,0.369766066635908,0.902455876616537
1,0.371645067783354,0.903518282504958
1,0.368804269508582,0.905713301392064
1,0.370377271907039,0.907400322094164
1,0.371771654654883,0.904497961915454
1,0.337667123681744,0.861231856427297
1,0.340432418470001,0.861528993371208
1,0.339537088823111,0.863121972948066
1,0.31922455924991,0.831279385671127
1,0.321952892144392,0.831493734377453
1,0.321124236696451,0.830815434976811
1,0.308890244590991,0.796692937915658
1,0.310584384486614,0.797761790699052
1,0.309010029192977,0.797684241408198
1,0.294771306133684,0.747927022870469
1,0.296217199548864,0.744265249332649
1,0.287275365023937,0.752354986343306
1,0.295165715163823,0.707533678534249
1,0.30102679578466,0.699982430086891
1,0.301210097719139,0.692772781508929
1,0.289620767057244,0.655954046700107
1,0.298595835142832,0.645204947329305
1,0.295005473120915,0.656542530146982
1,0.297758977729863,0.593799510350615
1,0.290498039155157,0.615479529696171
1,0.283023672066054,0.61006472419402
1,0.283158101560347,0.549704144911496
1,0.296022263918308,0.559037135487479
1,0.289381535969134,0.582929758796397
1,0.295910118588704,0.500380993983786
1,0.304130402248535,0.51048441108324
1,0.290941673535504,0.51209017253739
1,0.330270069472736,0.458231445995362
1,0.322305311116583,0.459453090851717
1,0.323685890084999,0.460606387269294
1,0.338852203426529,0.419007716535852
1,0.33320112749922,0.424560545806404
1,0.335388127155122,0.415904173448113
1,0.342280866828853,0.399935816310369
1,0.340331222375288,0.402366605777719
1,0.337372373629802,0.397330250078378
1,0.349874659792529,0.353676299422736
1,0.354265738211428,0.36549835041298
1,0.343671361157123,0.349570825475129
1,0.378222352070781,0.327242284697797
1,0.370770235706301,0.323212153994878
1,0.36512810419565,0.318393377292589
1,0.404740542431803,0.319854229494227
1,0.413539869086814,0.319329456248782
1,0.41193661073743,0.310391410709849
1,0.440758128988346,0.295267936994284
1,0.432448395958854,0.289471366662981
1,0.439600216018257,0.303269262136152
1,0.477628191545438,0.28087264286756
1,0.466801751376295,0.276144194767267
1,0.471486352958535,0.280752941589919
1,0.505949055206251,0.269046480867324
1,0.511356653345206,0.271754153455597
1,0.50092480429274,0.277059855651952
1,0.538488593778394,0.273499176305631
1,0.541510763302177,0.283119200205525
1,0.544915504626471,0.278801424915888
1,0.584760730847236,0.304824852516582
1,0.592952409757391,0.304870351270988
1,0.580629167872705,0.307524502595694
1,0.626911008099002,0.334800462595006
1,0.629515447743983,0.334503003383167
1,0.632074092853666,0.337065642156886
1,0.668834231435027,0.387885882075008
1,0.665700082730052,0.384815254907712
1,0.663810799754372,0.384372033871779
1,0.680805386349522,0.45546093176564
1,0.680289320505015,0.456676175290351
1,0.68545787628971,0.460124182539215
1,0.675844026803201,0.530995096943983
1,0.699495463122004,0.538071627917141
1,0.687407945501746,0.544914032627687
1,0.713019005108593,0.5858781981097
1,0.716087138600957,0.610445890233001
1,0.713942519779027,0.592058713772714
1,0.717790480902504,0.614254995564614
1,0.710992003881416,0.629850969420748
1,0.716028340868463,0.620508363418109
1,0.706539498708008,0.670153627091396
1,0.710628905096932,0.667456730419561
1,0.713469624665703,0.676825989326195
1,0.697094727160812,0.714785179646859
1,0.692482158885404,0.713607568936687
1,0.701678187804152,0.716387733035429
1,0.68515754237122,0.75787252104752
1,0.69206205807977,0.764164475247717
1,0.688716763366946,0.760604251341351
1,0.679611261340799,0.815924209703883
1,0.680946546873172,0.816236760375843
1,0.678573477092544,0.811789251719674
1,0.657333774808141,0.858624795854809
1,0.668991912965824,0.85348816224702
1,0.665999481812338,0.858296743572309
1,0.64264247071805,0.882224497350398
1,0.648744596464741,0.875621693220784
1,0.656589164781476,0.874318633634635
1,0.641980080959357,0.910163528481765
1,0.638571845638825,0.900990712694809
1,0.636951506660826,0.907821663607439
1,0.610491236710662,0.911194581280277
1,0.602997259763391,0.912829111966815
1,0.559478215659784,0.998289323918201
1,0.530219398326963,0.922711241054983
1,0.530859041251223,0.920419597854557
1,0.54524007433243,0.957663084896636
1,0.626444439112857,0.779867314284644
1,0.625425534606289,0.782831924107734
1,0.626787607377262,0.781508675848319
1,0.477595005731411,0.866157275106436
1,0.480599236308408,0.867513040403718
1,0.477974482577386,0.866792908213853
1,0.478700581357362,0.866608541854924
1,0.480749500035949,0.866903660875709
1,0.477914955118453,0.866250606401385
1,0.339444801217881,0.522785407463478
1,0.341634696956396,0.521281087135287
1,0.346302063739167,0.521210971447704
1,0.339500721801096,0.524067918213403
1,0.338642677697838,0.533850233394117
1,0.332465082037257,0.521734368100507
1,0.338884039513258,0.70685833842782
1,0.341197608744155,0.712295785761366
1,0.344483497192689,0.707676329722232
1,0.353447114362022,0.807873425676215
1,0.352721834295196,0.804290456140612
1,0.353583610688062,0.811149900835953
1,0.401398820079605,0.8496466969148
1,0.402099044875173,0.850131720918144
1,0.401611007303971,0.852846551241601
1,0.404911809712182,0.851041647957381
1,0.40189931912416,0.848424401096057
1,0.40351290685695,0.848534211774045
1,0.592399519071814,0.391431461590413
1,0.58943542614938,0.384601101052648
1,0.590416275092289,0.387779463433339
1,0.592870084970386,0.387191482075129
1,0.594137843952558,0.387211011911198
1,0.593501902790807,0.385873696691587
1,0.65256065969241,0.754159692772902
1,0.647706114617851,0.753133221126929
1,0.648306131387995,0.754953115514
1,0.648186759001488,0.750888953069021
1,0.650518271812437,0.746830849220449
1,0.652679670815264,0.74880205904531
1,0.483558581201726,0.338940857240304
1,0.483596146528174,0.338663169313747
1,0.484312574407572,0.339388706138363
1,0.485197597910132,0.335341766366954
1,0.483629137903604,0.33821704712663
1,0.481700934593357,0.335851207649439
1,0.684199504536458,0.587459498654476
1,0.673712326023465,0.59933743981861
1,0.66064539443827,0.587293665523205
1,0.691499556194911,0.582170849624382
1,0.682638064968252,0.588758645554146
1,0.682154738617762,0.582161872372342
1,0.620282393156518,0.498796757156025
1,0.622044089251397,0.503554703620323
1,0.61924228114121,0.499129316426685
1,0.620149162474219,0.498635044543854
1,0.622270140241891,0.492753283366346
1,0.617237748351722,0.498875495412689
1,0.560271120890942,0.816570392577289
1,0.562582514694372,0.818727111149846
1,0.562163200631856,0.814691130972049
1,0.565686462153921,0.815155623511699
1,0.559957116263522,0.819258855851377
1,0.56222709255666,0.818356096218806
1,0.659189205354855,0.661820873892794
1,0.662516763160846,0.661835247344936
1,0.660490764340929,0.662676473183334
1,0.668041516015047,0.665365995174723
1,0.658945207139479,0.668119898358771
1,0.664850273628345,0.667865300968394
1,0.407559679796903,0.804299645600027
1,0.408396897369424,0.805097935413549
1,0.404607648326441,0.803230888145194
1,0.407572586994921,0.804511317298297
1,0.407315897753049,0.806752794182599
1,0.407227161106111,0.80755127679201
-1,0.935689785188884,0.851606036670554
-1,0.949993582066812,0.868944443371618
-1,0.979285316999682,0.779770998738847
-1,1.02551730691675,0.837332236357882
-1,0.907682348280664,0.886483172507832
-1,1.00134111755233,0.89937640817145
-1,0.918200422768581,0.867972891816683
-1,0.875375079731323,0.882419209128663
-1,0.891272006008315,0.834667641163074
-1,0.882876829998413,0.913537125933005
-1,0.894333174752469,0.906723670407251
-1,0.935929875773645,0.899399813686772
